experiment,seed,epoch,train_loss,val_loss,train_accuracy,val_accuracy
gen2_dropout01_valloss,210,6,0.26955360174179077,0.5061022043228149,0.9171160459518433,0.7560975551605225
gen2_dropout01_valloss,210,7,0.23248323798179626,0.5143404603004456,0.9332942366600037,0.7523452043533325
gen2_dropout01_valloss,210,8,0.19961665570735931,0.5269123315811157,0.9431418776512146,0.7495309710502625
gen2_dropout01_valloss,210,9,0.1723879724740982,0.5427923798561096,0.9549823999404907,0.7467166781425476
gen2_dropout01_valloss,210,10,0.14881958067417145,0.5623994469642639,0.9631887674331665,0.7485928535461426
gen2_dropout01_valloss,252,1,0.6789682507514954,0.6583672165870667,0.6385697722434998,0.6360225081443787
gen2_dropout01_valloss,252,2,0.5873290300369263,0.5841791033744812,0.791207492351532,0.7288930416107178
gen2_dropout01_valloss,252,3,0.4670589864253998,0.5314978957176208,0.8426729440689087,0.7589118480682373
gen2_dropout01_valloss,252,4,0.37785306572914124,0.5080578327178955,0.8777256608009338,0.7645403146743774
gen2_dropout01_valloss,252,5,0.31363511085510254,0.5003949403762817,0.8992965817451477,0.7607879638671875
gen2_dropout01_valloss,252,6,0.2648550570011139,0.5041045546531677,0.9181711673736572,0.7607879638671875
gen2_dropout01_valloss,252,7,0.22582346200942993,0.5132375955581665,0.9324735999107361,0.7579737305641174
gen2_dropout01_valloss,252,8,0.19600766897201538,0.5257881283760071,0.9431418776512146,0.7551594972610474
gen2_dropout01_valloss,252,9,0.16759184002876282,0.5447219014167786,0.9562720060348511,0.7542213797569275
gen2_dropout01_valloss,252,10,0.14536496996879578,0.5650208592414856,0.9635404348373413,0.7514071464538574
gen2_dropout01_valloss,314,1,0.678038477897644,0.65687495470047,0.6305978894233704,0.6838648915290833
gen2_dropout01_valloss,314,2,0.5892536044120789,0.5843682289123535,0.7951934337615967,0.7448405027389526
gen2_dropout01_valloss,314,3,0.47039109468460083,0.5328649282455444,0.8477139472961426,0.7570356726646423
gen2_dropout01_valloss,314,4,0.382148414850235,0.5092721581459045,0.8781946301460266,0.7598499059677124
gen2_dropout01_valloss,314,5,0.3160530924797058,0.5016500949859619,0.9009378552436829,0.7598499059677124
gen2_dropout01_valloss,314,6,0.2677633464336395,0.5049712061882019,0.918522834777832,0.7579737305641174
gen2_dropout01_valloss,314,7,0.22759570181369781,0.5129815936088562,0.933997631072998,0.7532833218574524
gen2_dropout01_valloss,314,8,0.1947307586669922,0.5270977020263672,0.9460726976394653,0.7476547956466675
gen2_dropout01_valloss,314,9,0.16947075724601746,0.5447646379470825,0.9532239437103271,0.7504690289497375
gen2_dropout01_valloss,314,10,0.1442757397890091,0.5677429437637329,0.966471254825592,0.7457786202430725
gen2_dropout01_valloss,420,1,0.6773154139518738,0.656823456287384,0.636107861995697,0.6585366129875183
gen2_dropout01_valloss,420,2,0.5833672285079956,0.5828670859336853,0.7963657975196838,0.7345215678215027
gen2_dropout01_valloss,420,3,0.46520495414733887,0.5312587022781372,0.8498241305351257,0.7551594972610474
gen2_dropout01_valloss,420,4,0.3758746385574341,0.5073623061180115,0.879835844039917,0.7645403146743774
gen2_dropout01_valloss,420,5,0.314069926738739,0.5010806322097778,0.9001172184944153,0.7570356726646423
gen2_dropout01_valloss,420,6,0.26498693227767944,0.5041852593421936,0.9181711673736572,0.7589118480682373
gen2_dropout01_valloss,420,7,0.22628669440746307,0.5133844614028931,0.9328253269195557,0.7495309710502625
gen2_dropout01_valloss,420,8,0.19531159102916718,0.5280197262763977,0.9449003338813782,0.7504690289497375
gen2_dropout01_valloss,420,9,0.1678331196308136,0.5449846386909485,0.9563891887664795,0.7504690289497375
gen2_dropout01_valloss,420,10,0.14555233716964722,0.5653327107429504,0.9654161930084229,0.7439024448394775
gen2_dropout03_valloss,7,1,0.685871422290802,0.6733602285385132,0.588159441947937,0.7166979312896729
gen2_dropout03_valloss,7,2,0.6282300353050232,0.6124323010444641,0.7344666123390198,0.7439024448394775
gen2_dropout03_valloss,7,3,0.5232337117195129,0.5539037585258484,0.8105509877204895,0.7523452043533325
gen2_dropout03_valloss,7,4,0.43099871277809143,0.5205564498901367,0.8520515561103821,0.7523452043533325
gen2_dropout03_valloss,7,5,0.36087289452552795,0.5051683783531189,0.878311812877655,0.7560975551605225
gen2_dropout03_valloss,7,6,0.3090325593948364,0.5006148815155029,0.9026963710784912,0.7579737305641174
gen2_dropout03_valloss,7,7,0.26598063111305237,0.5018618702888489,0.9154747724533081,0.7598499059677124
gen2_dropout03_valloss,7,8,0.23006698489189148,0.5091533660888672,0.9298945069313049,0.7504690289497375
gen2_dropout03_valloss,7,9,0.20063374936580658,0.5200345516204834,0.9410316348075867,0.7532833218574524
gen2_dropout03_valloss,7,10,0.17550210654735565,0.5354927778244019,0.9502930641174316,0.7495309710502625
gen2_dropout03_valloss,7,11,0.15384624898433685,0.5507468581199646,0.9570926427841187,0.7476547956466675
gen2_dropout03_valloss,21,1,0.6835496425628662,0.6689819693565369,0.6242672801017761,0.6707317233085632
gen2_dropout03_valloss,21,2,0.6196265816688538,0.6099713444709778,0.7672919034957886,0.7270168662071228
gen2_dropout03_valloss,21,3,0.5178199410438538,0.5536851286888123,0.8187573552131653,0.7429643273353577
gen2_dropout03_valloss,21,4,0.4289516508579254,0.5219537615776062,0.8549824357032776,0.7457786202430725
gen2_dropout03_valloss,21,5,0.3589630424976349,0.5072333812713623,0.880422055721283,0.7485928535461426
gen2_dropout03_valloss,21,6,0.30986782908439636,0.5064558982849121,0.8980070352554321,0.7504690289497375
gen2_dropout03_valloss,21,7,0.26688849925994873,0.5052269697189331,0.9148886203765869,0.7617260813713074
gen2_dropout03_valloss,21,8,0.23431900143623352,0.5121987462043762,0.9281359910964966,0.7532833218574524
gen2_dropout03_valloss,21,9,0.20416904985904694,0.5246177315711975,0.9404454827308655,0.7476547956466675
gen2_dropout03_valloss,21,10,0.1813940405845642,0.5382932424545288,0.9483001232147217,0.7457786202430725
gen2_dropout03_valloss,21,11,0.1592753380537033,0.553035318851471,0.9558030366897583,0.7439024448394775
gen2_dropout03_valloss,21,12,0.14001940190792084,0.573017954826355,0.9631887674331665,0.7392120361328125
gen2_dropout03_valloss,42,1,0.6829517483711243,0.6671668291091919,0.6243845224380493,0.7129455804824829
gen2_dropout03_valloss,42,2,0.6159420013427734,0.6071094870567322,0.7695193290710449,0.7317073345184326
gen2_dropout03_valloss,42,3,0.5164186358451843,0.5513255000114441,0.8157092332839966,0.7607879638671875
gen2_dropout03_valloss,42,4,0.42471548914909363,0.5189927220344543,0.853575587272644,0.7617260813713074
gen2_dropout03_valloss,42,5,0.3554862141609192,0.5037353038787842,0.8794841766357422,0.7636022567749023
gen2_dropout03_valloss,42,6,0.30434730648994446,0.49854913353919983,0.9016412496566772,0.7570356726646423
gen2_dropout03_valloss,42,7,0.2648051679134369,0.501933217048645,0.9162954092025757,0.7551594972610474
gen2_dropout03_valloss,42,8,0.2279415726661682,0.5094048976898193,0.9304806590080261,0.7570356726646423
gen2_dropout03_valloss,42,9,0.1993883103132248,0.519660234451294,0.9415006041526794,0.7551594972610474
gen2_dropout03_valloss,42,10,0.17590810358524323,0.5338016152381897,0.95205157995224,0.7504690289497375
gen2_dropout03_valloss,42,11,0.15309426188468933,0.5517402291297913,0.9599062204360962,0.7504690289497375
gen2_dropout03_valloss,84,1,0.684213399887085,0.6695167422294617,0.596365749835968,0.7420262694358826
gen2_dropout03_valloss,84,2,0.6201894879341125,0.607414722442627,0.7555685639381409,0.7495309710502625
gen2_dropout03_valloss,84,3,0.5166743993759155,0.5514496564865112,0.8182883858680725,0.7476547956466675
gen2_dropout03_valloss,84,4,0.4264431893825531,0.5197133421897888,0.8543962240219116,0.7551594972610474
gen2_dropout03_valloss,84,5,0.35833126306533813,0.5042319297790527,0.8830011487007141,0.7532833218574524
gen2_dropout03_valloss,84,6,0.30656346678733826,0.4985983669757843,0.901055097579956,0.7579737305641174
gen2_dropout03_valloss,84,7,0.26550939679145813,0.5025947093963623,0.9160609841346741,0.7476547956466675
gen2_dropout03_valloss,84,8,0.232482448220253,0.5094770789146423,0.9282532334327698,0.7523452043533325
gen2_dropout03_valloss,84,9,0.2004464715719223,0.5195517539978027,0.9425556659698486,0.7504690289497375
gen2_dropout03_valloss,84,10,0.17713068425655365,0.5344454050064087,0.95205157995224,0.7495309710502625
gen2_dropout03_valloss,84,11,0.15539349615573883,0.5521336197853088,0.9584994316101074,0.7495309710502625
gen2_dropout03_valloss,126,1,0.6837325096130371,0.669110894203186,0.5940210819244385,0.7288930416107178
gen2_dropout03_valloss,126,2,0.61494380235672,0.6009155511856079,0.7689331769943237,0.7354596853256226
gen2_dropout03_valloss,126,3,0.5044957995414734,0.5458036661148071,0.8199296593666077,0.7410881519317627
gen2_dropout03_valloss,126,4,0.419622540473938,0.5167065858840942,0.8543962240219116,0.7514071464538574
gen2_dropout03_valloss,126,5,0.3483550250530243,0.5052342414855957,0.8848769068717957,0.7495309710502625
gen2_dropout03_valloss,126,6,0.3033088147640228,0.5016516447067261,0.8976553082466125,0.7523452043533325
gen2_dropout03_valloss,126,7,0.26235708594322205,0.5052018165588379,0.9162954092025757,0.7523452043533325
gen2_dropout03_valloss,126,8,0.22967849671840668,0.5128528475761414,0.9309495687484741,0.7514071464538574
gen2_dropout03_valloss,126,9,0.20080062747001648,0.5234119892120361,0.9449003338813782,0.7495309710502625
gen2_dropout03_valloss,126,10,0.17726443707942963,0.5373044610023499,0.9480656385421753,0.7485928535461426
gen2_dropout03_valloss,126,11,0.15698429942131042,0.5542614459991455,0.9595544934272766,0.7551594972610474
gen2_dropout03_valloss,168,1,0.6844744086265564,0.6697436571121216,0.5955451130867004,0.6266416311264038
gen2_dropout03_valloss,168,2,0.6184055805206299,0.6065765619277954,0.7563892006874084,0.7382739186286926
gen2_dropout03_valloss,168,3,0.5158723592758179,0.5504775643348694,0.820633053779602,0.7523452043533325
gen2_dropout03_valloss,168,4,0.42812207341194153,0.518462598323822,0.8550996780395508,0.7579737305641174
gen2_dropout03_valloss,168,5,0.3624272346496582,0.5029078722000122,0.8767877817153931,0.7598499059677124
gen2_dropout03_valloss,168,6,0.3103204369544983,0.49801498651504517,0.8969519138336182,0.7570356726646423
gen2_dropout03_valloss,168,7,0.2675055265426636,0.49991124868392944,0.9137163162231445,0.7551594972610474
gen2_dropout03_valloss,168,8,0.2325175702571869,0.5068029761314392,0.9300117492675781,0.7514071464538574
gen2_dropout03_valloss,168,9,0.20583198964595795,0.5177357792854309,0.9393903613090515,0.7542213797569275
gen2_dropout03_valloss,168,10,0.17979061603546143,0.5315624475479126,0.9499413967132568,0.7485928535461426
gen2_dropout03_valloss,168,11,0.15629920363426208,0.545192539691925,0.9573270678520203,0.7504690289497375
gen2_dropout03_valloss,210,1,0.680588960647583,0.6629735231399536,0.6193435192108154,0.6838648915290833
gen2_dropout03_valloss,210,2,0.6075471043586731,0.5976829528808594,0.7641265988349915,0.7485928535461426
gen2_dropout03_valloss,210,3,0.5000547766685486,0.545298159122467,0.8226260542869568,0.7589118480682373
gen2_dropout03_valloss,210,4,0.4122346341609955,0.5164729356765747,0.860844075679779,0.7598499059677124
gen2_dropout03_valloss,210,5,0.3497665524482727,0.504554033279419,0.8806564807891846,0.7589118480682373
gen2_dropout03_valloss,210,6,0.30034056305885315,0.5022889971733093,0.902579128742218,0.7542213797569275
gen2_dropout03_valloss,210,7,0.26290658116340637,0.5066282749176025,0.9192262887954712,0.7570356726646423
gen2_dropout03_valloss,210,8,0.22965338826179504,0.5139263868331909,0.9301289319992065,0.7495309710502625
gen2_dropout03_valloss,210,9,0.20056462287902832,0.5261088609695435,0.9412661194801331,0.7523452043533325
gen2_dropout03_valloss,210,10,0.1768117994070053,0.5392000675201416,0.9511137008666992,0.7448405027389526
gen2_dropout03_valloss,210,11,0.15526080131530762,0.556549072265625,0.9580304622650146,0.7476547956466675
gen2_dropout03_valloss,252,1,0.682013213634491,0.6653577089309692,0.622157096862793,0.6782364249229431
gen2_dropout03_valloss,252,2,0.6117477416992188,0.6056391596794128,0.7713950872421265,0.7129455804824829
gen2_dropout03_valloss,252,3,0.5102163553237915,0.5498744249343872,0.8178194761276245,0.7532833218574524
gen2_dropout03_valloss,252,4,0.42138612270355225,0.5188344717025757,0.8587338924407959,0.7551594972610474
gen2_dropout03_valloss,252,5,0.35312506556510925,0.50447678565979,0.8839390277862549,0.7645403146743774
gen2_dropout03_valloss,252,6,0.30140629410743713,0.5017715096473694,0.9052755236625671,0.7626641392707825
gen2_dropout03_valloss,252,7,0.2595091760158539,0.5034234523773193,0.9177021980285645,0.7617260813713074
gen2_dropout03_valloss,252,8,0.2277933806180954,0.5115741491317749,0.9303634166717529,0.7607879638671875
gen2_dropout03_valloss,252,9,0.19834581017494202,0.5246793031692505,0.9412661194801331,0.7542213797569275
gen2_dropout03_valloss,252,10,0.17449939250946045,0.5400785803794861,0.9493552446365356,0.7514071464538574
gen2_dropout03_valloss,252,11,0.15334010124206543,0.5556716918945312,0.9621336460113525,0.7485928535461426
gen2_dropout03_valloss,314,1,0.6821205615997314,0.6658503413200378,0.6107854843139648,0.6744840741157532
gen2_dropout03_valloss,314,2,0.6137765049934387,0.604428231716156,0.7636576890945435,0.7410881519317627
gen2_dropout03_valloss,314,3,0.5121183395385742,0.5502094626426697,0.82110196352005,0.7579737305641174
gen2_dropout03_valloss,314,4,0.42362695932388306,0.5192127227783203,0.8568581342697144,0.7607879638671875
gen2_dropout03_valloss,314,5,0.3580385744571686,0.5045825839042664,0.8813599348068237,0.7626641392707825
gen2_dropout03_valloss,314,6,0.30823591351509094,0.5024330615997314,0.9003517031669617,0.7570356726646423
gen2_dropout03_valloss,314,7,0.2651926875114441,0.5045974850654602,0.9172332882881165,0.7579737305641174
gen2_dropout03_valloss,314,8,0.23450803756713867,0.5114976763725281,0.9263774752616882,0.7514071464538574
gen2_dropout03_valloss,314,9,0.20441702008247375,0.5229986906051636,0.9405627250671387,0.7504690289497375
gen2_dropout03_valloss,314,10,0.17892098426818848,0.538750410079956,0.9513481855392456,0.7485928535461426
gen2_dropout03_valloss,314,11,0.15756948292255402,0.5554662942886353,0.9576787948608398,0.7448405027389526
gen2_dropout03_valloss,420,1,0.6800561547279358,0.6638823747634888,0.622626006603241,0.6491557359695435
gen2_dropout03_valloss,420,2,0.6049528121948242,0.6002416014671326,0.7698710560798645,0.7251406908035278
gen2_dropout03_valloss,420,3,0.49779659509658813,0.5459820032119751,0.8273153305053711,0.7485928535461426
gen2_dropout03_valloss,420,4,0.41135188937187195,0.515556275844574,0.8580304980278015,0.7645403146743774
gen2_dropout03_valloss,420,5,0.34656521677970886,0.5022488832473755,0.8845251798629761,0.7673546075820923
gen2_dropout03_valloss,420,6,0.2970045506954193,0.49955666065216064,0.9031652808189392,0.7617260813713074
gen2_dropout03_valloss,420,7,0.2572953402996063,0.5031380653381348,0.9161781668663025,0.7560975551605225
gen2_dropout03_valloss,420,8,0.22483110427856445,0.5125510096549988,0.9301289319992065,0.7532833218574524
gen2_dropout03_valloss,420,9,0.1986427754163742,0.5236050486564636,0.942321240901947,0.7495309710502625
gen2_dropout03_valloss,420,10,0.17229017615318298,0.5391722321510315,0.9521688222885132,0.7542213797569275
gen2_dropout03_valloss,420,11,0.15271684527397156,0.5561021566390991,0.9583821892738342,0.7485928535461426
gen2_unigrams_dropout02,7,1,0.649945080280304,0.5953364372253418,0.6781945824623108,0.7373358607292175
gen2_unigrams_dropout02,7,2,0.465160995721817,0.5065904259681702,0.8354044556617737,0.7570356726646423
gen2_unigrams_dropout02,7,3,0.324274480342865,0.48740094900131226,0.8892145156860352,0.7664164900779724
gen2_unigrams_dropout02,7,4,0.2419080138206482,0.498602032661438,0.9193434715270996,0.7626641392707825
gen2_unigrams_dropout02,7,5,0.18418636918067932,0.5216841101646423,0.9457209706306458,0.7579737305641174
gen2_unigrams_dropout02,7,6,0.14367832243442535,0.5514359474182129,0.9629542827606201,0.7551594972610474
gen2_unigrams_dropout02,7,7,0.11300356686115265,0.5821488499641418,0.9733880162239075,0.7514071464538574
gen2_unigrams_dropout02,7,8,0.08995897322893143,0.6166058778762817,0.9811254143714905,0.7514071464538574
gen2_unigrams_dropout02,21,1,0.6535505652427673,0.5990132093429565,0.6776084303855896,0.7260788083076477
gen2_unigrams_dropout02,21,2,0.46829670667648315,0.5072841048240662,0.8361078500747681,0.7542213797569275
gen2_unigrams_dropout02,21,3,0.32370975613594055,0.4881548285484314,0.888159453868866,0.7589118480682373
gen2_unigrams_dropout02,21,4,0.23973341286182404,0.4983794689178467,0.9222743511199951,0.7636022567749023
gen2_unigrams_dropout02,21,5,0.18477892875671387,0.5229894518852234,0.9437280297279358,0.7542213797569275
gen2_unigrams_dropout02,21,6,0.14566415548324585,0.5533178448677063,0.961781919002533,0.7495309710502625
gen2_unigrams_dropout02,21,7,0.115010567009449,0.5874456763267517,0.9715123176574707,0.7476547956466675
gen2_unigrams_dropout02,21,8,0.09011238813400269,0.6260932683944702,0.9811254143714905,0.7495309710502625
gen2_unigrams_dropout02,21,9,0.07342487573623657,0.6719297766685486,0.9874560236930847,0.7429643273353577
gen2_unigrams_dropout02,42,1,0.6536511778831482,0.5983523726463318,0.6864009499549866,0.7288930416107178
gen2_unigrams_dropout02,42,2,0.4689861238002777,0.5071531534194946,0.8366940021514893,0.7598499059677124
gen2_unigrams_dropout02,42,3,0.32529252767562866,0.48565569519996643,0.8894490003585815,0.7645403146743774
gen2_unigrams_dropout02,42,4,0.24255894124507904,0.4957691729068756,0.920046865940094,0.7645403146743774
gen2_unigrams_dropout02,42,5,0.18477046489715576,0.5194767117500305,0.9430246353149414,0.7598499059677124
gen2_unigrams_dropout02,42,6,0.14552870392799377,0.5494063496589661,0.9600234627723694,0.7467166781425476
gen2_unigrams_dropout02,42,7,0.11517886817455292,0.582116425037384,0.9729191064834595,0.7448405027389526
gen2_unigrams_dropout02,42,8,0.09045934677124023,0.6203355193138123,0.9806565046310425,0.7401500940322876
gen2_unigrams_dropout02,84,1,0.6535864472389221,0.5972008109092712,0.676787793636322,0.7448405027389526
gen2_unigrams_dropout02,84,2,0.46831294894218445,0.504635751247406,0.8389214277267456,0.7701688408851624
gen2_unigrams_dropout02,84,3,0.32488909363746643,0.4860900044441223,0.8912075161933899,0.7682926654815674
gen2_unigrams_dropout02,84,4,0.2402566373348236,0.49484214186668396,0.9226260185241699,0.7636022567749023
gen2_unigrams_dropout02,84,5,0.1830565184354782,0.5167497992515564,0.9483001232147217,0.7579737305641174
gen2_unigrams_dropout02,84,6,0.14497780799865723,0.5445365905761719,0.960257887840271,0.7551594972610474
gen2_unigrams_dropout02,84,7,0.11332884430885315,0.5783998966217041,0.9751465320587158,0.7532833218574524
gen2_unigrams_dropout02,84,8,0.09020973742008209,0.6155484318733215,0.9805392622947693,0.7420262694358826
gen2_unigrams_dropout02,126,1,0.6514974236488342,0.595121443271637,0.6806564927101135,0.7354596853256226
gen2_unigrams_dropout02,126,2,0.46383053064346313,0.5058385729789734,0.838100790977478,0.7645403146743774
gen2_unigrams_dropout02,126,3,0.3247029185295105,0.48711293935775757,0.886635422706604,0.7626641392707825
gen2_unigrams_dropout02,126,4,0.24496568739414215,0.49734628200531006,0.9202813506126404,0.7589118480682373
gen2_unigrams_dropout02,126,5,0.18380489945411682,0.5206602215766907,0.9459554553031921,0.7598499059677124
gen2_unigrams_dropout02,126,6,0.144983172416687,0.5480929613113403,0.9601407051086426,0.7598499059677124
gen2_unigrams_dropout02,126,7,0.11407690495252609,0.57844477891922,0.9724501967430115,0.7523452043533325
gen2_unigrams_dropout02,126,8,0.09126728773117065,0.6120293140411377,0.9807737469673157,0.7523452043533325
gen2_unigrams_dropout02,126,9,0.07252850383520126,0.6489169001579285,0.986518144607544,0.7439024448394775
gen2_unigrams_dropout02,126,10,0.05784406512975693,0.6882346868515015,0.9890972971916199,0.7429643273353577
gen2_unigrams_dropout02,126,11,0.04689861834049225,0.7238047122955322,0.992731511592865,0.7467166781425476
gen2_unigrams_dropout02,168,1,0.6522846817970276,0.5976976156234741,0.67889803647995,0.7279549837112427
gen2_unigrams_dropout02,168,2,0.46666577458381653,0.5060204863548279,0.8359906077384949,0.7579737305641174
gen2_unigrams_dropout02,168,3,0.3258090913295746,0.48611563444137573,0.8896834850311279,0.7673546075820923
gen2_unigrams_dropout02,168,4,0.2437102198600769,0.495108425617218,0.920046865940094,0.7701688408851624
gen2_unigrams_dropout02,168,5,0.18846547603607178,0.5161558985710144,0.942321240901947,0.7626641392707825
gen2_unigrams_dropout02,168,6,0.14603428542613983,0.5458075404167175,0.961313009262085,0.7654784321784973
gen2_unigrams_dropout02,168,7,0.11417245119810104,0.5790479183197021,0.9728018641471863,0.7579737305641174
gen2_unigrams_dropout02,168,8,0.09170252084732056,0.6137102842330933,0.9793669581413269,0.7570356726646423
gen2_unigrams_dropout02,168,9,0.074303038418293,0.65110844373703,0.984994113445282,0.7514071464538574
gen2_unigrams_dropout02,210,1,0.64755779504776,0.5907823443412781,0.6773739457130432,0.7363977432250977
gen2_unigrams_dropout02,210,2,0.4606262445449829,0.506661057472229,0.838100790977478,0.7589118480682373
gen2_unigrams_dropout02,210,3,0.3201483488082886,0.48995742201805115,0.8935521841049194,0.7682926654815674
gen2_unigrams_dropout02,210,4,0.23769383132457733,0.5005977749824524,0.9263774752616882,0.7645403146743774
gen2_unigrams_dropout02,210,5,0.18299242854118347,0.5236755013465881,0.9472450017929077,0.7542213797569275
gen2_unigrams_dropout02,210,6,0.14130240678787231,0.5544108152389526,0.9647127985954285,0.7532833218574524
gen2_unigrams_dropout02,210,7,0.110476054251194,0.5876553058624268,0.9758499264717102,0.7457786202430725
gen2_unigrams_dropout02,210,8,0.08882681280374527,0.6232442259788513,0.9812426567077637,0.7439024448394775
gen2_unigrams_dropout02,252,1,0.6518623232841492,0.5950201749801636,0.6852285861968994,0.7420262694358826
gen2_unigrams_dropout02,252,2,0.4646771252155304,0.5037073493003845,0.8389214277267456,0.7636022567749023
gen2_unigrams_dropout02,252,3,0.3229430019855499,0.48553213477134705,0.8932004570960999,0.7682926654815674
gen2_unigrams_dropout02,252,4,0.2412460893392563,0.49604079127311707,0.9189918041229248,0.7682926654815674
gen2_unigrams_dropout02,252,5,0.18330250680446625,0.5186211466789246,0.9473622441291809,0.7607879638671875
gen2_unigrams_dropout02,252,6,0.14309534430503845,0.5480397343635559,0.9624853730201721,0.7551594972610474
gen2_unigrams_dropout02,252,7,0.11241629719734192,0.5832386612892151,0.9723329544067383,0.7617260813713074
gen2_unigrams_dropout02,252,8,0.09132897853851318,0.6164463758468628,0.9801875948905945,0.7485928535461426
gen2_unigrams_dropout02,314,1,0.6524621844291687,0.5942828059196472,0.678311824798584,0.7589118480682373
gen2_unigrams_dropout02,314,2,0.4671967327594757,0.5040016174316406,0.837162971496582,0.7645403146743774
gen2_unigrams_dropout02,314,3,0.3248685598373413,0.48418065905570984,0.8907385468482971,0.7673546075820923
gen2_unigrams_dropout02,314,4,0.2412683516740799,0.49415454268455505,0.9242672920227051,0.7673546075820923
gen2_unigrams_dropout02,314,5,0.18371449410915375,0.5173547863960266,0.9451348185539246,0.7589118480682373
gen2_unigrams_dropout02,314,6,0.14412705600261688,0.5470202565193176,0.9621336460113525,0.7523452043533325
gen2_unigrams_dropout02,314,7,0.11185979843139648,0.5813649892807007,0.9728018641471863,0.7514071464538574
gen2_unigrams_dropout02,314,8,0.08906523138284683,0.617113471031189,0.9815943837165833,0.7420262694358826
gen2_unigrams_dropout02,314,9,0.07114312797784805,0.6551424860954285,0.9871043562889099,0.7392120361328125
gen2_unigrams_dropout02,420,1,0.6499622464179993,0.594226062297821,0.6902696490287781,0.7439024448394775
gen2_unigrams_dropout02,420,2,0.4646375775337219,0.5043194890022278,0.8351699709892273,0.7579737305641174
gen2_unigrams_dropout02,420,3,0.32266589999198914,0.48549240827560425,0.8883938789367676,0.7654784321784973
gen2_unigrams_dropout02,420,4,0.23929224908351898,0.4971841275691986,0.9221571087837219,0.7711069583892822
gen2_unigrams_dropout02,420,5,0.18277890980243683,0.5208926796913147,0.9456037282943726,0.7626641392707825
gen2_unigrams_dropout02,420,6,0.1433212012052536,0.5501675605773926,0.9623681306838989,0.7598499059677124
gen2_unigrams_dropout02,420,7,0.11185915768146515,0.583116888999939,0.9715123176574707,0.7570356726646423
gen2_unigrams_dropout02,420,8,0.08843829482793808,0.6195840835571289,0.982532262802124,0.7551594972610474
gen2_unigrams_dropout02,420,9,0.07091062515974045,0.6569206714630127,0.986518144607544,0.7485928535461426
gen2_unigrams_valloss,7,1,0.647136390209198,0.5865151286125183,0.686049222946167,0.7429643273353577
gen2_unigrams_valloss,7,2,0.44288623332977295,0.4995737373828888,0.8463071584701538,0.7636022567749023
gen2_unigrams_valloss,7,3,0.2974385917186737,0.4888686537742615,0.9003517031669617,0.7636022567749023
gen2_unigrams_valloss,7,4,0.21482740342617035,0.506231963634491,0.9336459636688232,0.7654784321784973
gen2_unigrams_valloss,7,5,0.1603708118200302,0.5361015796661377,0.958264946937561,0.7542213797569275
gen2_unigrams_valloss,7,6,0.1218206062912941,0.5724276304244995,0.9731535911560059,0.7532833218574524
gen2_unigrams_valloss,7,7,0.09365011751651764,0.6123473048210144,0.9808909893035889,0.7467166781425476
gen2_unigrams_valloss,7,8,0.0726328119635582,0.6544405221939087,0.9880421757698059,0.7448405027389526
gen2_unigrams_valloss,21,1,0.6432496905326843,0.5808829665184021,0.6939038634300232,0.7457786202430725
gen2_unigrams_valloss,21,2,0.43516257405281067,0.49719667434692383,0.8500586152076721,0.7589118480682373
gen2_unigrams_valloss,21,3,0.29108914732933044,0.4878288209438324,0.9048065543174744,0.7654784321784973
gen2_unigrams_valloss,21,4,0.20922410488128662,0.5067656636238098,0.937045693397522,0.7617260813713074
gen2_unigrams_valloss,21,5,0.15552833676338196,0.5388288497924805,0.9590855836868286,0.7589118480682373
gen2_unigrams_valloss,21,6,0.1177484393119812,0.5775846242904663,0.9731535911560059,0.7476547956466675
gen2_unigrams_valloss,21,7,0.09025269001722336,0.6199572682380676,0.982532262802124,0.7457786202430725
gen2_unigrams_valloss,21,8,0.06983375549316406,0.6640408635139465,0.9886283874511719,0.7392120361328125
gen2_unigrams_valloss,42,1,0.6452329754829407,0.5840145945549011,0.6878077387809753,0.7420262694358826
gen2_unigrams_valloss,42,2,0.4400785565376282,0.49829474091529846,0.8481828570365906,0.7607879638671875
gen2_unigrams_valloss,42,3,0.2949339747428894,0.4875063896179199,0.9033997654914856,0.7626641392707825
gen2_unigrams_valloss,42,4,0.21219170093536377,0.505276083946228,0.9341148734092712,0.7617260813713074
gen2_unigrams_valloss,42,5,0.15785318613052368,0.5357722640037537,0.9568581581115723,0.7504690289497375
gen2_unigrams_valloss,42,6,0.11949410289525986,0.5722576379776001,0.973739743232727,0.7476547956466675
gen2_unigrams_valloss,42,7,0.09154067188501358,0.6115347743034363,0.9818288683891296,0.7448405027389526
gen2_unigrams_valloss,42,8,0.07080412656068802,0.651983380317688,0.9881594181060791,0.7448405027389526
gen2_unigrams_valloss,84,1,0.6420415043830872,0.577913224697113,0.6799530982971191,0.7495309710502625
gen2_unigrams_valloss,84,2,0.4356847405433655,0.49466314911842346,0.8514654040336609,0.7673546075820923
gen2_unigrams_valloss,84,3,0.29237326979637146,0.48408225178718567,0.9053927063941956,0.7720450162887573
gen2_unigrams_valloss,84,4,0.21035580337047577,0.501034140586853,0.9378663301467896,0.7654784321784973
gen2_unigrams_valloss,84,5,0.1564708799123764,0.5299981832504272,0.959788978099823,0.7598499059677124
gen2_unigrams_valloss,84,6,0.1185196042060852,0.5648853182792664,0.9739742279052734,0.7504690289497375
